time_s;vx;vel_smo.get_vx();vy;vel_smo.get_vy();wz;vel_smo.get_wz();phase[0].get_state();phase[1].get_state();phase[2].get_state();phase[3].get_state();phase[0].is_centered();phase[1].is_centered();phase[2].is_centered();phase[3].is_centered()
5.73951;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.74251;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.74551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.74851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.75151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.75451;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.75751;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.76051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.76351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.76651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.76952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.77252;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.77552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.77852;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.78152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.78452;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.78752;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.79052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.79352;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.79652;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.79952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.80252;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.80552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.80852;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.81152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.81452;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.81752;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.82052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.82352;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.82652;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.82952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.83252;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.83552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.83852;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.84152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.84452;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.84752;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.85052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.85352;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.85652;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.85952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.86252;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.86552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.86852;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.87152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.87452;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.87752;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.88052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.88352;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.88653;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.88953;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.89253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.89553;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.89853;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.90153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.90453;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.90753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.91053;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.91353;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.91653;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.91953;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.92253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.92553;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.92853;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.93153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.93453;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.93753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.94053;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.94353;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.94653;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.94953;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.95253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.95553;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.95853;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.96153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.96453;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.96753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.97053;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.97353;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.97653;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.97953;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.98253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.98553;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.98853;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.99153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.99453;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.99753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
